Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall
2023-03-24,Delhi,287,90.9,163.0,25.5,7.3,1.88,25.2,36.1,40.7,9.0,0.0
2023-03-24,Mumbai,125,26.3,44.1,34.4,8.2,1.24,23.7,32.6,32.8,11.0,0.0
2023-03-24,Bangalore,148,30.3,44.5,30.3,5.5,1.87,53.5,36.1,47.1,13.2,0.0
2023-03-24,Chennai,170,34.4,56.5,40.4,11.8,2.14,31.4,29.0,63.5,10.6,0.0
2023-03-24,Kolkata,120,32.6,43.8,31.6,9.8,0.71,18.3,37.4,40.2,10.8,0.0
2023-03-24,Jaipur,183,45.5,58.3,38.1,3.3,2.01,46.1,39.7,55.7,8.5,0.0
2023-03-24,Lucknow,162,43.8,81.5,14.6,8.6,1.49,34.9,35.1,37.2,12.6,0.0
2023-03-24,Hyderabad,180,49.3,89.6,32.0,9.7,0.99,37.3,39.9,56.1,5.7,0.0
2023-03-24,Pune,134,17.2,35.5,30.7,13.2,2.16,55.6,31.1,38.4,6.5,0.0
2023-03-24,Ahmedabad,131,27.8,58.2,27.3,3.5,1.33,34.6,27.5,42.9,7.0,0.0
2023-03-24,Visakhapatnam,143,26.9,64.6,31.4,10.6,1.55,30.8,38.9,56.6,9.4,0.0
2023-03-25,Delhi,122,28.3,54.7,19.5,12.7,1.15,27.4,34.0,51.2,10.6,0.0
2023-03-25,Mumbai,164,39.8,87.0,41.7,4.6,0.68,40.3,39.4,52.1,9.6,0.0
2023-03-25,Bangalore,170,33.1,57.8,47.5,4.0,2.12,30.9,33.2,44.6,9.0,0.0
2023-03-25,Chennai,152,43.8,84.9,24.0,9.6,0.48,34.3,31.5,48.9,7.0,0.0
2023-03-25,Kolkata,262,85.0,148.5,33.4,11.5,0.83,37.9,32.1,33.9,6.5,0.0
2023-03-25,Jaipur,161,40.2,77.3,23.9,8.2,1.46,34.1,33.3,36.5,7.5,0.0
2023-03-25,Lucknow,145,38.9,41.0,30.1,9.1,1.26,42.6,36.6,36.7,8.4,0.0
2023-03-25,Hyderabad,102,24.1,35.6,21.2,4.4,0.82,44.2,35.0,43.0,5.0,2.5
2023-03-25,Pune,124,27.0,49.8,22.4,10.0,1.04,49.0,36.8,50.5,8.6,0.0
2023-03-25,Ahmedabad,176,49.2,85.6,5.0,9.7,1.94,40.6,35.6,38.5,9.9,0.0
2023-03-25,Visakhapatnam,178,37.2,79.5,38.4,4.0,1.71,54.3,38.6,46.8,8.0,0.0
2023-03-26,Delhi,243,70.4,132.2,37.7,10.5,1.34,30.7,35.7,36.6,8.4,0.0
2023-03-26,Mumbai,107,22.9,40.2,20.6,3.6,0.98,50.9,35.4,42.1,8.2,4.6
2023-03-26,Bangalore,118,20.6,37.4,16.2,15.4,1.55,56.8,32.1,35.7,10.0,0.0
2023-03-26,Chennai,136,31.9,45.8,33.5,14.3,1.05,34.3,33.6,63.3,9.0,0.0
2023-03-26,Kolkata,219,62.3,111.1,20.2,11.9,1.71,47.6,29.3,51.9,6.6,0.0
2023-03-26,Jaipur,148,31.5,68.6,28.8,9.0,1.26,48.3,30.3,31.0,7.3,0.0
2023-03-26,Lucknow,284,81.4,146.7,34.7,6.2,2.03,59.9,38.6,59.0,7.1,0.0
2023-03-26,Hyderabad,73,10.0,13.7,16.4,10.1,1.3,26.3,34.2,47.6,4.4,0.0
2023-03-26,Pune,146,29.0,51.2,30.4,8.5,1.55,58.2,39.9,55.0,9.6,0.0
2023-03-26,Ahmedabad,231,51.6,107.3,43.5,13.5,1.82,74.4,35.7,50.9,6.3,0.0
2023-03-26,Visakhapatnam,160,25.5,44.0,37.1,9.2,2.55,50.1,33.3,41.0,8.3,0.0
2023-03-27,Delhi,165,42.6,65.9,34.1,4.1,1.32,42.3,36.5,31.1,8.7,0.0
2023-03-27,Mumbai,135,29.6,61.8,18.0,12.2,1.47,33.4,35.2,29.5,8.0,0.0
2023-03-27,Bangalore,84,21.0,28.2,15.6,7.4,0.51,40.7,33.2,39.2,6.3,5.4
2023-03-27,Chennai,57,10.0,7.9,10.6,3.5,0.62,51.6,31.6,36.1,9.8,5.8
2023-03-27,Kolkata,203,57.9,97.7,32.9,11.5,1.44,21.7,33.2,53.3,7.1,0.0
2023-03-27,Jaipur,156,33.9,55.6,21.5,13.9,2.0,47.3,33.3,53.9,9.3,0.0
2023-03-27,Lucknow,151,44.5,63.0,16.3,7.1,0.98,55.6,31.4,35.2,9.7,1.1
2023-03-27,Hyderabad,134,15.4,51.4,33.2,12.8,2.41,16.8,43.4,72.3,7.9,0.0
2023-03-27,Pune,138,31.5,40.8,23.8,13.7,1.59,45.1,38.7,46.6,8.8,0.0
2023-03-27,Ahmedabad,221,66.6,108.9,22.2,5.4,1.55,52.4,34.8,41.0,7.2,0.1
2023-03-27,Visakhapatnam,80,15.4,23.9,10.6,4.8,1.16,37.6,32.0,44.5,9.2,7.8
2023-03-28,Delhi,203,67.8,99.6,19.5,5.7,1.02,44.4,39.7,60.5,8.2,0.0
2023-03-28,Mumbai,114,25.8,42.2,31.3,6.3,0.79,35.8,38.4,37.0,12.0,0.0
2023-03-28,Bangalore,188,43.3,88.6,28.9,7.4,2.22,28.1,31.4,28.9,9.2,0.0
2023-03-28,Chennai,158,30.6,54.9,22.6,7.7,2.4,51.0,36.7,41.6,5.9,0.0
2023-03-28,Kolkata,210,50.8,99.3,39.2,10.4,1.58,53.4,31.9,51.4,6.1,0.0
2023-03-28,Jaipur,194,50.6,82.5,33.3,10.0,1.44,55.5,35.3,51.2,1.6,0.0
2023-03-28,Lucknow,210,60.6,90.8,30.6,8.6,1.74,36.0,35.9,36.4,3.9,0.0
2023-03-28,Hyderabad,145,24.1,33.5,59.4,5.8,1.06,71.1,34.4,52.5,9.5,0.0
2023-03-28,Pune,152,26.8,52.0,37.6,9.1,1.93,43.0,37.9,52.4,8.2,0.0
2023-03-28,Ahmedabad,135,33.6,52.6,20.7,9.7,1.16,47.9,35.7,49.1,6.5,0.0
2023-03-28,Visakhapatnam,159,35.4,61.6,24.3,10.6,1.8,49.8,40.5,35.1,9.4,0.0
2023-03-29,Delhi,162,51.8,80.8,15.5,14.4,0.84,26.0,34.1,32.0,11.5,0.0
2023-03-29,Mumbai,170,42.4,60.6,35.0,14.8,1.09,65.5,35.2,52.9,6.0,0.0
2023-03-29,Bangalore,105,17.5,33.4,34.6,5.0,1.05,37.4,40.8,40.8,8.4,0.0
2023-03-29,Chennai,104,10.0,24.5,37.0,13.1,1.23,53.9,33.2,47.1,7.0,0.0
2023-03-29,Kolkata,160,43.2,85.5,20.3,5.8,0.92,52.4,33.3,44.2,7.5,5.9
2023-03-29,Jaipur,222,63.3,123.2,28.7,13.1,1.19,43.7,36.7,32.4,8.2,0.0
2023-03-29,Lucknow,92,17.0,34.9,16.0,6.3,0.77,61.5,37.4,39.2,5.4,1.6
2023-03-29,Hyderabad,218,56.1,114.0,29.8,7.3,2.19,21.2,35.2,30.1,6.0,0.0
2023-03-29,Pune,73,14.6,6.8,25.5,6.9,0.6,42.6,34.1,45.2,7.8,0.0
2023-03-29,Ahmedabad,204,51.4,97.4,27.9,12.8,1.45,68.9,31.0,48.3,8.3,0.0
2023-03-29,Visakhapatnam,174,41.0,89.2,25.7,10.4,1.62,33.0,38.4,45.6,5.9,0.0
2023-03-30,Delhi,173,43.6,76.8,21.9,11.0,1.59,50.7,40.2,35.4,7.1,0.0
2023-03-30,Mumbai,138,28.5,44.0,38.4,7.7,1.66,20.7,34.2,49.6,6.6,0.0
2023-03-30,Bangalore,102,10.9,35.9,26.5,8.5,1.32,54.8,33.4,34.7,9.3,0.0
2023-03-30,Chennai,72,10.3,35.3,10.7,5.7,0.91,32.2,33.8,45.2,8.9,6.3
2023-03-30,Kolkata,126,38.8,64.7,12.3,5.4,0.94,16.9,36.7,44.9,9.9,7.2
2023-03-30,Jaipur,157,35.9,63.0,47.0,13.6,0.78,41.4,30.8,56.2,6.9,0.0
2023-03-30,Lucknow,248,77.7,134.8,26.8,6.0,1.39,42.2,35.0,55.4,11.7,0.1
2023-03-30,Hyderabad,91,17.1,36.9,31.5,5.6,0.58,26.4,34.3,49.9,9.2,0.0
2023-03-30,Pune,99,14.7,8.6,30.6,12.4,1.4,48.3,31.9,42.7,9.9,0.0
2023-03-30,Ahmedabad,145,35.2,73.0,18.2,10.5,1.38,31.1,38.0,30.4,10.8,0.0
2023-03-30,Visakhapatnam,134,33.9,43.0,28.4,4.6,1.04,55.8,32.0,51.7,5.3,0.0
2023-03-31,Delhi,109,31.9,59.9,11.6,5.2,0.3,45.8,37.6,31.9,4.6,2.6
2023-03-31,Mumbai,158,37.1,83.0,19.0,7.2,1.65,32.6,34.6,41.8,7.3,0.0
2023-03-31,Bangalore,78,15.7,25.2,18.9,5.2,0.83,26.0,34.1,46.9,6.7,2.5
2023-03-31,Chennai,73,16.6,38.6,19.3,5.3,0.4,10.0,31.1,45.0,10.3,2.2
2023-03-31,Kolkata,195,49.4,89.7,30.0,7.7,1.54,60.3,31.1,56.3,7.7,0.7
2023-03-31,Jaipur,139,40.6,71.1,7.5,6.2,1.02,43.6,38.1,40.6,8.6,0.0
2023-03-31,Lucknow,155,36.0,66.6,30.1,8.4,1.02,64.8,29.2,62.1,6.2,0.0
2023-03-31,Hyderabad,131,32.2,54.1,17.5,6.8,1.08,57.1,34.6,52.1,11.5,0.0
2023-03-31,Pune,110,17.0,25.3,34.2,9.0,1.38,43.5,33.7,43.0,9.3,0.0
2023-03-31,Ahmedabad,92,17.9,38.6,27.4,12.2,0.43,33.8,34.0,48.9,9.0,0.0
2023-03-31,Visakhapatnam,109,20.3,38.7,26.6,9.0,1.25,28.5,32.6,42.6,6.7,0.4
2023-04-01,Delhi,238,72.4,122.4,16.2,7.9,1.51,71.4,37.3,43.0,4.8,0.0
2023-04-01,Mumbai,148,33.1,69.8,23.3,10.5,1.33,45.0,32.4,51.2,8.5,0.0
2023-04-01,Bangalore,150,35.3,67.9,28.1,12.6,1.32,26.7,37.3,50.6,6.9,0.0
2023-04-01,Chennai,156,37.1,72.8,41.4,12.3,0.67,39.0,36.0,50.1,9.9,0.0
2023-04-01,Kolkata,166,31.6,60.3,42.7,8.0,1.88,44.9,36.1,40.7,8.9,0.0
2023-04-01,Jaipur,173,47.3,74.7,5.3,5.3,2.23,44.2,35.9,45.8,6.4,0.0
2023-04-01,Lucknow,120,31.5,47.0,19.5,5.0,1.05,34.6,36.3,37.5,7.7,3.6
2023-04-01,Hyderabad,172,35.8,55.6,36.9,13.5,1.9,55.1,31.8,52.6,5.5,0.0
2023-04-01,Pune,138,26.8,45.7,31.1,15.4,1.77,24.3,34.3,53.3,6.0,0.0
2023-04-01,Ahmedabad,103,19.7,33.0,29.8,11.9,1.05,21.6,34.5,32.1,9.5,0.0
2023-04-01,Visakhapatnam,90,10.0,17.7,21.0,8.5,1.78,32.0,37.9,49.7,9.1,0.0
2023-04-02,Delhi,271,75.4,148.7,36.4,11.4,1.23,81.0,33.2,40.0,5.5,0.0
2023-04-02,Mumbai,121,21.7,22.5,36.6,9.5,1.62,39.1,32.8,51.4,5.5,0.0
2023-04-02,Bangalore,112,18.4,46.8,34.7,15.2,1.08,14.5,36.1,62.0,10.7,0.0
2023-04-02,Chennai,211,50.9,94.0,29.0,8.4,2.25,52.6,32.9,41.5,9.7,0.0
2023-04-02,Kolkata,189,47.0,79.0,32.1,7.8,1.94,36.2,32.9,42.6,9.1,0.0
2023-04-02,Jaipur,192,48.5,82.4,18.7,9.5,2.46,30.9,33.5,39.6,7.0,0.0
2023-04-02,Lucknow,291,91.3,158.5,24.6,8.9,2.23,20.8,36.9,60.5,9.3,0.0
2023-04-02,Hyderabad,88,13.7,12.1,27.9,9.7,1.29,29.2,33.8,42.7,3.9,0.0
2023-04-02,Pune,126,33.9,59.2,20.1,11.3,0.89,21.7,33.3,51.2,11.1,0.0
2023-04-02,Ahmedabad,147,36.4,63.5,22.2,12.8,1.15,46.6,40.9,44.2,9.3,0.0
2023-04-02,Visakhapatnam,147,32.3,59.8,42.1,6.5,1.03,40.8,33.7,49.1,9.1,0.0
2023-04-03,Delhi,152,39.1,93.5,32.4,2.0,0.48,35.2,37.8,59.7,9.1,0.2
2023-04-03,Mumbai,164,35.1,67.5,38.2,7.4,1.42,52.3,37.1,38.2,4.9,0.0
2023-04-03,Bangalore,128,29.4,56.0,25.1,7.7,0.99,43.5,35.5,62.5,5.1,0.0
2023-04-03,Chennai,138,23.8,39.9,36.6,12.8,1.83,34.9,34.0,50.3,4.7,0.0
2023-04-03,Kolkata,174,42.1,74.5,23.8,8.3,1.78,49.9,34.3,36.9,6.8,0.0
2023-04-03,Jaipur,54,10.0,20.9,7.2,4.5,0.63,28.5,32.0,33.7,5.8,7.3
2023-04-03,Lucknow,150,32.7,51.9,23.9,13.8,1.81,44.7,33.3,52.9,9.5,0.0
2023-04-03,Hyderabad,137,26.8,58.0,18.1,13.6,1.57,50.2,41.8,39.8,9.6,0.0
2023-04-03,Pune,103,22.7,22.8,25.3,9.0,1.22,29.1,37.3,33.6,10.1,0.0
2023-04-03,Ahmedabad,190,40.3,79.4,43.5,8.8,1.96,38.5,33.4,24.1,6.1,0.0
2023-04-03,Visakhapatnam,151,34.7,65.6,32.5,10.3,0.88,58.6,38.2,59.6,9.6,0.0
2023-04-04,Delhi,232,60.5,109.0,47.8,13.8,1.71,27.2,39.8,52.1,8.9,0.0
2023-04-04,Mumbai,159,46.5,69.0,32.3,10.5,0.79,28.7,34.7,40.2,7.6,0.0
2023-04-04,Bangalore,105,10.5,26.2,29.7,7.2,1.75,46.0,32.8,51.5,7.6,0.0
2023-04-04,Chennai,136,37.4,44.9,33.2,5.0,0.75,46.7,32.5,33.0,8.8,0.0
2023-04-04,Kolkata,57,13.7,17.7,10.2,6.9,0.39,27.6,41.4,36.5,11.1,5.1
2023-04-04,Jaipur,178,37.6,83.2,32.8,7.4,2.18,24.5,31.5,53.1,9.6,0.0
2023-04-04,Lucknow,80,12.8,20.0,12.1,9.0,1.53,22.8,32.8,50.5,8.8,0.0
2023-04-04,Hyderabad,110,12.5,22.8,45.4,11.9,0.95,62.4,37.2,43.3,10.9,0.0
2023-04-04,Pune,154,25.3,32.3,42.9,14.1,2.12,54.3,36.7,47.3,8.2,0.0
2023-04-04,Ahmedabad,182,36.0,68.6,42.8,9.2,1.67,73.1,33.9,32.2,9.9,0.0
2023-04-04,Visakhapatnam,135,29.4,34.5,27.4,8.9,1.69,46.4,33.1,27.9,10.4,0.7
2023-04-05,Delhi,234,52.9,91.0,49.8,15.0,2.51,41.7,36.3,54.7,6.6,0.0
2023-04-05,Mumbai,169,47.8,75.7,46.2,6.0,0.66,22.1,36.9,40.5,9.2,0.0
2023-04-05,Bangalore,94,14.5,32.8,21.9,6.9,1.12,42.9,33.4,26.8,5.1,0.0
2023-04-05,Chennai,95,19.0,25.2,17.7,8.7,1.31,32.1,29.6,74.4,6.7,0.0
2023-04-05,Kolkata,217,51.3,101.0,29.6,11.5,2.5,37.1,34.5,46.2,9.6,0.0
2023-04-05,Jaipur,145,28.9,56.2,15.6,10.6,2.17,44.3,32.6,36.4,9.2,0.0
2023-04-05,Lucknow,232,77.4,129.6,26.6,12.8,0.76,28.6,35.2,36.2,8.9,0.0
2023-04-05,Hyderabad,188,44.3,79.7,29.6,10.7,1.78,57.9,31.1,34.1,6.3,0.0
2023-04-05,Pune,142,28.5,65.3,20.2,12.5,1.72,34.6,36.5,36.7,8.0,0.0
2023-04-05,Ahmedabad,106,10.0,11.4,39.7,11.5,2.01,27.2,40.4,55.8,8.4,0.0
2023-04-05,Visakhapatnam,133,24.4,33.5,38.9,9.0,1.44,52.9,32.0,32.3,8.2,0.0
2023-04-06,Delhi,159,28.2,49.9,40.4,12.1,2.31,24.9,29.1,60.3,8.7,0.0
2023-04-06,Mumbai,199,53.3,109.6,26.5,12.7,1.05,53.8,37.3,24.3,10.3,0.0
2023-04-06,Bangalore,108,17.9,26.9,25.6,12.8,1.1,64.8,35.7,32.4,5.3,0.9
2023-04-06,Chennai,105,10.9,25.2,28.9,9.4,2.02,26.9,35.4,36.0,12.2,0.0
2023-04-06,Kolkata,163,39.3,82.4,33.8,7.8,1.45,10.0,36.5,58.9,5.6,0.0
2023-04-06,Jaipur,178,36.2,94.1,30.7,9.2,1.88,34.6,31.1,49.9,10.4,0.0
2023-04-06,Lucknow,159,48.4,78.1,18.5,3.9,0.88,46.0,32.0,29.5,8.6,4.9
2023-04-06,Hyderabad,150,28.2,68.9,42.3,11.3,0.48,83.0,34.3,54.9,4.8,0.0
2023-04-06,Pune,138,19.8,46.3,26.7,10.7,2.19,49.7,34.3,38.9,8.7,0.0
2023-04-06,Ahmedabad,197,43.6,82.5,40.2,9.9,1.79,59.7,30.8,41.4,8.6,0.0
2023-04-06,Visakhapatnam,119,15.2,28.9,28.7,9.4,2.56,10.0,34.2,35.0,4.6,0.0
2023-04-07,Delhi,109,30.1,51.6,15.1,3.6,0.39,55.4,36.4,47.6,9.7,7.3
2023-04-07,Mumbai,116,10.0,19.5,42.7,11.7,1.55,69.5,33.7,63.2,7.4,0.0
2023-04-07,Bangalore,67,14.2,14.1,17.8,5.4,0.69,27.3,36.8,44.0,7.9,5.8
2023-04-07,Chennai,148,34.7,49.4,21.6,14.4,1.95,27.2,30.7,57.0,7.6,0.0
2023-04-07,Kolkata,131,40.5,67.0,22.7,4.1,0.45,26.4,33.6,46.7,6.2,4.2
2023-04-07,Jaipur,190,53.9,96.8,22.0,8.9,1.24,47.2,31.4,59.6,12.4,0.0
2023-04-07,Lucknow,202,46.8,81.8,23.8,13.7,2.49,51.5,37.8,60.0,10.6,0.0
2023-04-07,Hyderabad,157,39.9,72.7,32.8,6.0,1.06,35.6,35.4,46.5,5.5,0.0
2023-04-07,Pune,95,13.9,16.4,29.3,11.9,0.94,61.5,35.2,67.7,7.1,0.0
2023-04-07,Ahmedabad,71,16.6,30.8,5.0,3.7,0.56,46.8,34.9,59.4,11.2,1.5
2023-04-07,Visakhapatnam,153,32.2,72.7,24.5,11.7,1.47,47.8,30.5,47.9,8.5,0.0
2023-04-08,Delhi,187,51.8,89.5,28.2,13.8,1.37,28.4,40.5,40.2,3.8,0.0
2023-04-08,Mumbai,161,43.0,85.3,21.5,11.7,0.54,69.2,32.8,57.4,6.1,0.0
2023-04-08,Bangalore,76,11.0,21.6,11.1,6.2,0.89,64.0,37.2,25.7,7.9,5.8
2023-04-08,Chennai,142,14.7,36.6,26.4,9.2,2.65,79.1,35.4,35.1,9.7,0.0
2023-04-08,Kolkata,176,49.4,75.4,21.8,7.3,1.65,34.0,37.5,31.9,7.3,0.0
2023-04-08,Jaipur,227,55.3,91.7,54.3,15.1,1.74,41.1,34.1,52.0,6.7,0.0
2023-04-08,Lucknow,185,38.0,78.0,35.3,12.2,1.94,55.0,32.8,41.9,7.3,0.0
2023-04-08,Hyderabad,100,19.1,26.8,27.4,11.8,0.75,52.0,37.3,37.9,6.4,0.0
2023-04-08,Pune,133,18.9,50.1,25.8,8.7,2.0,50.0,31.3,20.0,10.3,0.0
2023-04-08,Ahmedabad,143,28.3,39.4,30.6,4.4,2.23,34.2,41.1,44.7,8.9,0.0
2023-04-08,Visakhapatnam,131,15.0,22.4,26.7,12.1,2.63,58.0,30.4,33.4,7.3,0.0
2023-04-09,Delhi,147,46.2,69.5,15.6,8.0,0.75,38.3,36.1,33.1,7.5,3.4
2023-04-09,Mumbai,156,34.4,66.3,20.4,9.4,1.36,79.6,31.2,37.4,2.6,0.0
2023-04-09,Bangalore,94,13.5,8.2,25.9,7.2,1.78,35.5,34.3,51.2,7.9,0.0
2023-04-09,Chennai,69,10.0,31.9,13.3,4.8,0.44,54.5,31.5,36.8,9.6,2.3
2023-04-09,Kolkata,60,10.0,16.0,16.5,2.7,0.79,23.8,33.2,50.7,6.5,4.5
2023-04-09,Jaipur,157,43.2,57.6,35.1,10.1,0.56,66.8,37.0,61.3,6.7,0.0
2023-04-09,Lucknow,176,41.0,90.4,36.7,5.9,0.79,73.3,38.7,46.7,3.5,0.0
2023-04-09,Hyderabad,167,32.9,70.3,20.8,7.8,2.23,58.9,36.5,24.2,7.4,0.0
2023-04-09,Pune,129,20.7,37.2,39.0,13.5,1.26,54.7,37.6,46.7,8.5,0.0
2023-04-09,Ahmedabad,155,33.5,48.7,19.1,12.2,2.32,42.4,33.7,27.8,6.5,0.0
2023-04-09,Visakhapatnam,119,14.3,36.6,30.0,11.6,2.02,33.5,31.0,48.1,4.8,0.0
2023-04-10,Delhi,333,106.7,189.3,42.0,10.8,1.42,37.0,28.5,51.1,8.5,0.0
2023-04-10,Mumbai,118,27.4,61.6,19.8,7.1,1.23,10.0,30.2,44.7,6.4,0.0
2023-04-10,Bangalore,134,21.5,45.8,37.8,13.3,1.56,38.8,35.1,44.5,4.5,0.0
2023-04-10,Chennai,80,10.4,29.7,24.2,4.3,0.39,68.0,34.5,54.5,10.5,1.8
2023-04-10,Kolkata,90,18.8,22.5,19.6,4.3,0.95,48.9,37.5,55.0,6.6,2.3
2023-04-10,Jaipur,103,31.8,42.5,21.0,5.7,0.3,29.4,32.8,46.2,6.9,5.0
2023-04-10,Lucknow,159,37.3,72.8,22.8,8.5,1.52,47.5,34.9,60.7,6.1,0.0
2023-04-10,Hyderabad,140,25.6,77.5,24.9,9.5,1.07,58.7,33.7,32.0,11.6,0.0
2023-04-10,Pune,185,33.6,73.0,48.3,8.9,2.07,48.3,40.1,30.4,9.5,0.0
2023-04-10,Ahmedabad,141,23.5,44.0,47.6,5.4,1.53,41.2,29.4,48.0,10.1,0.0
2023-04-10,Visakhapatnam,137,24.9,49.2,37.9,10.6,1.28,47.7,37.2,39.3,12.1,0.0
2023-04-11,Delhi,142,41.0,81.8,13.1,3.7,0.73,44.3,37.7,43.7,7.8,3.6
2023-04-11,Mumbai,146,30.7,49.9,36.8,11.9,1.84,10.0,36.6,45.9,11.9,0.0
2023-04-11,Bangalore,122,27.0,41.8,19.9,7.5,1.43,43.5,32.1,60.0,7.1,0.0
2023-04-11,Chennai,148,27.1,51.1,37.9,10.5,1.5,56.7,34.4,66.2,7.2,0.0
2023-04-11,Kolkata,200,53.5,98.5,33.6,10.4,1.34,41.9,36.8,46.8,7.7,0.0
2023-04-11,Jaipur,175,45.6,93.0,40.7,5.5,0.63,43.2,42.5,36.9,6.4,0.0
2023-04-11,Lucknow,192,41.9,69.4,45.4,8.0,1.89,55.0,35.2,43.2,7.4,0.0
2023-04-11,Hyderabad,49,10.0,-4.3,10.1,3.6,0.71,40.9,32.2,51.8,7.3,7.4
2023-04-11,Pune,71,10.0,14.1,17.7,5.3,0.88,49.2,36.7,46.1,9.6,1.7
2023-04-11,Ahmedabad,65,10.0,23.7,13.5,3.8,0.5,52.7,32.1,52.9,6.0,1.7
2023-04-11,Visakhapatnam,108,26.3,30.8,33.6,8.0,0.86,19.3,39.4,58.5,5.5,0.0
2023-04-12,Delhi,188,44.8,75.1,40.4,10.9,1.52,50.8,35.7,49.9,8.6,0.0
2023-04-12,Mumbai,157,32.7,64.2,31.0,10.4,1.7,42.3,30.1,67.6,6.2,0.0
2023-04-12,Bangalore,174,37.5,79.6,30.6,9.1,1.79,46.2,34.8,50.8,7.5,0.0
2023-04-12,Chennai,55,10.0,27.0,11.1,6.7,0.39,22.4,32.6,52.6,7.4,5.2
2023-04-12,Kolkata,105,16.3,14.5,22.8,9.9,1.7,56.0,36.2,56.1,7.7,0.0
2023-04-12,Jaipur,178,39.2,63.4,39.3,10.4,1.82,50.8,30.8,40.4,8.8,0.0
2023-04-12,Lucknow,193,46.9,92.6,47.7,11.6,1.24,26.1,31.6,52.7,8.6,0.0
2023-04-12,Hyderabad,159,33.0,76.7,27.2,6.8,1.54,51.8,39.1,47.2,10.1,0.0
2023-04-12,Pune,120,21.2,35.0,30.4,8.2,1.73,26.7,32.9,46.4,8.3,0.0
2023-04-12,Ahmedabad,138,25.8,54.1,38.7,11.5,1.16,42.2,38.5,56.8,3.8,0.0
2023-04-12,Visakhapatnam,221,54.6,102.1,48.6,11.9,1.51,45.8,35.9,36.2,9.3,0.0
2023-04-13,Delhi,371,121.1,232.5,29.4,11.3,1.45,52.2,35.8,41.3,6.4,0.0
2023-04-13,Mumbai,168,44.9,61.3,38.9,7.6,1.03,49.3,40.3,30.8,8.2,0.0
2023-04-13,Bangalore,149,30.0,61.3,30.3,5.3,1.66,46.2,32.3,52.9,7.9,0.0
2023-04-13,Chennai,133,19.1,38.0,27.9,15.1,1.99,53.2,34.9,61.7,8.6,0.0
2023-04-13,Kolkata,172,50.3,85.9,21.0,12.9,0.76,53.2,41.5,37.8,7.2,0.0
2023-04-13,Jaipur,148,30.5,41.2,28.5,7.1,1.82,64.9,35.3,44.1,7.3,0.0
2023-04-13,Lucknow,139,35.0,47.7,22.3,12.9,1.37,38.4,33.0,49.4,8.3,0.0
2023-04-13,Hyderabad,94,10.0,29.2,44.0,6.6,0.85,30.9,35.0,37.2,8.1,0.0
2023-04-13,Pune,91,14.6,32.7,39.8,6.4,0.76,10.9,39.6,40.1,10.3,0.0
2023-04-13,Ahmedabad,207,56.7,98.7,33.5,12.9,1.45,36.2,34.7,52.6,7.0,0.0
2023-04-13,Visakhapatnam,117,24.1,45.6,23.6,11.5,0.95,51.4,38.5,40.2,8.4,0.0
2023-04-14,Delhi,221,59.5,113.7,39.4,11.0,1.27,42.4,37.7,54.1,6.5,0.0
2023-04-14,Mumbai,83,18.7,38.7,11.9,6.9,0.72,27.7,36.6,57.0,8.1,2.7
2023-04-14,Bangalore,89,19.8,42.8,9.6,5.9,0.49,61.3,31.6,44.7,4.9,6.2
2023-04-14,Chennai,137,38.9,61.1,27.1,9.8,0.97,10.0,29.5,42.9,12.0,0.0
2023-04-14,Kolkata,67,10.0,-16.6,29.4,6.5,1.36,21.6,36.9,38.7,8.3,0.0
2023-04-14,Jaipur,168,32.7,65.1,28.5,6.9,2.2,54.8,36.6,49.4,7.1,0.0
2023-04-14,Lucknow,210,57.8,98.0,35.6,10.8,1.37,45.5,33.6,23.2,9.5,0.0
2023-04-14,Hyderabad,108,10.7,22.8,34.6,6.6,2.29,14.5,36.1,62.6,9.9,0.0
2023-04-14,Pune,143,20.7,59.4,39.0,9.6,1.66,45.2,33.1,39.0,9.1,0.0
2023-04-14,Ahmedabad,83,24.7,28.5,6.2,3.7,0.75,34.7,35.9,59.9,8.7,4.7
2023-04-14,Visakhapatnam,141,30.2,45.3,34.3,17.6,1.07,52.6,39.4,62.2,7.4,0.0
2023-04-15,Delhi,86,20.6,42.7,13.3,3.8,0.72,23.9,30.7,43.6,7.3,2.9
2023-04-15,Mumbai,113,28.7,46.3,21.7,10.3,0.72,34.9,37.6,47.3,10.9,0.0
2023-04-15,Bangalore,83,10.0,10.2,26.6,11.6,1.25,38.2,36.5,30.9,8.8,0.0
2023-04-15,Chennai,121,21.2,51.0,16.0,13.7,1.48,50.1,34.5,55.6,9.0,0.0
2023-04-15,Kolkata,145,19.7,33.2,53.5,8.8,1.9,48.0,36.2,38.1,3.8,0.0
2023-04-15,Jaipur,129,27.7,41.0,26.8,4.9,1.97,13.7,37.7,43.2,7.0,0.0
2023-04-15,Lucknow,285,85.3,152.9,28.9,10.9,2.26,24.9,37.2,54.0,10.6,0.0
2023-04-15,Hyderabad,107,22.3,24.1,20.2,12.7,1.26,46.8,35.8,47.1,5.1,0.0
2023-04-15,Pune,125,22.8,23.1,40.6,14.1,1.1,59.4,34.1,41.0,9.3,0.0
2023-04-15,Ahmedabad,216,80.1,141.1,13.6,6.5,0.3,19.5,35.3,50.5,5.8,0.0
